编号,sku,地区,仓库,可视组,图片,中文名称,包材sku,产品类别,产品品类,采购链接,规格,箱子规格,最小订购量,体积,重量,体积重,本期采购价,国内运费,国际运费,供应链产品报价,仓库操作费,合作商最低售价外币,合作商活动最低售价外币,市场报价人,预估低售毛利,预估平台佣金(CNY),套餐,关键词,主推方向,产品素材包,产品状态,已上架店铺,私有,最近调价,SKU评分,隐藏,标签,创建日期,更新日期,是否为新品,是否上架店铺,店铺
"3039","JLTH00612835","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","肤康百草止痒膏乳膏30g肤康瓶装","","通货","日化品","详情","30g","180","180","0.000196625","0","0","3.50","0.58","0.33","0.00","4.00","Shopee：190.00Lazada：190.00","Shopee：170.00Lazada：170.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：34.58Lazada：34.58","2.00","","止痒膏  ครีมแก้คันผิวหนัง 湿疹膏  ครีมทากลากเกลื้อน 牛皮癣膏  ครีมทาสะเก็ดเงิน","皮肤病  皮肤癣 皮肤止痒 瘙痒 湿疹","暂无产品素材","清库存","","否","undefined","100","显示","undefined","2023-09-14 13:22:23","2025-06-10 16:08:48","undefined","undefined","undefined"
"2975","JLTH00612844","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","SOD蜜身体乳SOD蜜【100g】","","通货","日化品","详情","100g","","0","0.00032955","0","0","0.84","0.62","0.56","2.02","4.00","Shopee：99.00Lazada：99.00","Shopee：89.00Lazada：89.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：13.13Lazada：13.13","2.00","Lazada套餐：引流产品，注意广告等成本支出","ไวท์เทนนิ่ง 美白 โลชั่นทาตัวขาว 美白身体乳","皮肤龟裂、保湿补水润肤","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2023-08-29 14:30:22","2025-06-10 16:08:48","undefined","undefined","undefined"
"2974","JLTH00612843","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","额头贴抬头纹额头贴 一盒（10片）","","通货","日化品","详情","额头贴 一盒（10片）","60","60","0.00072752105263158","0","0","4.70","0.30","1.24","6.24","4.00","Shopee：199.00Lazada：199.00","Shopee：179.00Lazada：179.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：30.27Lazada：30.27","2.00","","แผ่นมาส์กยกกระชับหน้าผาก 提拉紧致额头贴 ลดเลือนริ้วรอย 去皱","女性抬头纹","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2023-08-29 14:30:22","2025-06-10 16:08:48","undefined","undefined","undefined"
"2973","JLTH00612840","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","胶肽硫精华液50ml/瓶","","通货","日化品","详情","50ml","100","100","0.000551304","0","0","4.20","0.35","0.94","5.49","4.00","Shopee：189.00Lazada：189.00","Shopee：169.00Lazada：169.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：28.88Lazada：28.88","2.00","","ลดสิว รอยสิว 祛痘 痘印  เซรั่มลดสิวหน้าใสขาว 祛痘美白精华","祛痘、祛痘印","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2023-08-29 14:30:22","2025-06-10 16:08:48","undefined","undefined","undefined"
"2972","JLTH00612838","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","仙怀堂白癜膏20g","","通货","日化品","详情","20g","440","440","0.00020475","0","0","4.10","0.38","0.35","0.00","4.00","Shopee：179.00Lazada：179.00","Shopee：159.00Lazada：159.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：32.24Lazada：32.24","2.00","","ลบรอยด่างขาว 去除白斑 ครีมทาด่างขาว 白斑膏 บรรเทาอาการด่างขาว 缓解白斑症状","白斑 白癜风","暂无产品素材","清库存","","否","undefined","100","显示","undefined","2023-08-29 14:30:22","2025-06-10 16:08:48","undefined","undefined","undefined"
"2843","JLTH00612831","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","SADOER椰子沐浴露500ml","","通货","日化品","详情","500ml","36","36","0.001180888","0","0","3.80","1.04","2.01","6.85","4.00","Shopee：220.00Lazada：220.00","Shopee：200.00Lazada：200.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：34.14Lazada：34.14","2.00","","เจลอาบน้ำหอมๆ 香水沐浴露  เจลอาบน้ำขาว 美白沐浴露 เจลอาบน้ำลดสิว 祛痘沐浴露","香氛、美白、祛痘、抗氧化、防衰老","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2023-07-12 16:15:21","2025-06-10 16:08:48","undefined","undefined","undefined"
"2841","JLTH00612829","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","sumifun 速卖通跨境 淋巴保健膏10g","","通货","日化品","详情","10g","500","500","5.3248E-5","0","0","3.00","0.80","0.09","0.00","4.00","Shopee：199.00Lazada：199.00","Shopee：179.00Lazada：179.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：36.51Lazada：36.51","2.00","","ระบายน้ำเหลือง 疏通淋巴 แก้น้ำเหลืองเสีย 解决淋巴废物 ครีมทาน้ำเหลือง 淋巴膏","淋巴、大脖子、脖子肿块、淋巴肿块","暂无产品素材","清库存","","否","undefined","100","显示","undefined","2023-07-12 16:15:21","2025-06-10 16:08:48","undefined","undefined","undefined"
"2840","JLTH00612828","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","Sumifun跨境外贸溢脂性皮炎膏20g","","通货","日化品","详情","20g","400","400","0.00020475","0","0","3.00","0.80","0.35","0.00","4.00","Shopee：199.00Lazada：199.00","Shopee：179.00Lazada：179.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：36.51Lazada：36.51","2.00","","ครีมสะเก็ดเงิน 牛皮癣膏 เซ็บเดิร์ม 脂溢性皮炎  สะเก็ดเงิน  牛皮癣","牛皮癣、皮肤癣、皮炎","暂无产品素材","清库存","","否","undefined","100","显示","undefined","2023-07-12 16:15:21","2025-06-10 16:08:48","undefined","undefined","undefined"
"2839","JLTH00612834","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","眼部护理液清洁眼部洗眼液200ml","","通货","日化品","详情","200ml","60","60","0.00084391666666667","0","0","8.80","0.65","1.43","10.88","4.00","Shopee：199.00Lazada：199.00","Shopee：179.00Lazada：179.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：25.63Lazada：25.63","2.00","","น้ำยาล้างตา 洗眼液 ล้างสิ่งแปลกปลอมในดวงตา 清洁眼睛异物感 ลดคัน ระคายเคือง แสบตา 止痒 减少刺激 刺眼","洗眼液、眼睛各类疾病","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2023-07-12 16:15:21","2025-06-12 14:59:40","undefined","undefined","undefined"
"2838","JLTH00612833","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","秀黛美AESTHTANY姜约防脱育发液30ml","","通货","日化品","详情","30ml","198","198","0.0001976","","","6.10","0.35","0.36","6.81","4.00","Shopee：199.00Lazada：199.00","Shopee：179.00Lazada：179.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：29.7Lazada：29.7","2.00","","ลดผมร่วง 减少脱发 เซรั่มผมร่วง 防脱发精华液","生发、育发、防脱发","暂无产品素材","下架","","否","undefined","100","显示","undefined","2023-07-12 16:15:21","2025-06-10 16:08:48","undefined","undefined","undefined"
