编号,sku,地区,仓库,可视组,图片,中文名称,包材sku,产品类别,产品品类,采购链接,规格,箱子规格,最小订购量,体积,重量,体积重,本期采购价,国内运费,国际运费,供应链产品报价,仓库操作费,合作商最低售价外币,合作商活动最低售价外币,市场报价人,预估低售毛利,预估平台佣金(CNY),套餐,关键词,主推方向,产品素材包,产品状态,已上架店铺,私有,最近调价,SKU评分,隐藏,标签,创建日期,更新日期,是否为新品,是否上架店铺,店铺
"1517","697JLYF006629","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","IUallure女性私密脱毛","","自主品牌","日化品","自主品牌","100g","100","5000","0.000628992","0","0","3.05","0.30","1.07","4.42","4.00","Shopee：199.00Lazada：199.00","Shopee：179.00Lazada：179.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：32.09Lazada：32.09","2.00","","กำจัดขนน้องสาวอ่อนโยน 私处脱毛温和 ครีมกำจัดขนน้องสาวอ่อนโยน 私处温和脱毛膏","","暂无产品素材","下架","","否","undefined","100","显示","undefined","2022-07-25 14:27:01","2025-06-10 16:09:29","undefined","undefined","undefined"
"1516","697JLYF006628","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","LYDIMOON彩盒肚脐贴","","自主品牌","日化品","自主品牌","10pcs","665","5000","0.00053396808510638","0","0","2.10","0.30","0.91","3.31","4.00","Shopee：169.00Lazada：169.00","Shopee：149.00Lazada：149.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：26.78Lazada：26.78","2.00","Lazada套餐：买一送一（同款）不参与赠礼品活动 ","ลดน้ำหนัก 减肥 ลดพุงลดขา 减肚子腿部 แผ่นแปะสะดือลดน้ำหนัก 减肥肚脐贴","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2022-07-25 14:27:01","2025-06-10 16:09:29","undefined","undefined","undefined"
"1515","697JLYF006627","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","LYDIMOON中药肚脐贴","","自主品牌","日化品","自主品牌","10pcs","500","5000","0.000546","0","0","1.79","0.30","0.93","0.00","4.00","Shopee：169.00Lazada：169.00","Shopee：149.00Lazada：149.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：30.09Lazada：30.09","2.00","Lazada套餐：买一送一（同款）不参与赠礼品活动 ","ลดน้ำหนัก 减肥 ลดพุงลดขา 减肚子腿部 แผ่นสมุนไพรจีนแปะสะดือลดน้ำหนัก 中药减肥肚脐贴","","暂无产品素材","清库存","","否","undefined","100","显示","undefined","2022-07-25 14:27:01","2025-06-10 16:09:29","undefined","undefined","undefined"
"1445","697JLYF006625","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","佰氏除疤凝露","","自主品牌","日化品","自主品牌","佰氏除疤凝露","100","5000","0.00021294","0","0","1.60","0.90","0.36","0.00","4.00","Shopee：199.00Lazada：179.00","Shopee：179.00Lazada：169.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：36.51Lazada：32.24","2.00","","ลบรอยแผลเป็นเก่าใหม่ 去除新老疤痕 ลบแผลเป็นทุกชนิด 去除所有类型疤痕 เจลลบรอยแผลเป็น 除疤凝露","","暂无产品素材","清库存","","否","undefined","100","显示","undefined","2022-05-30 15:27:36","2025-06-10 16:09:29","undefined","undefined","undefined"
"1444","697JLYF006618","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","佰氏珍珠洗牙粉-50g","","自主品牌","日化品","自主品牌","佰氏珍珠洗牙粉-50g","200","5000","0.00052","0","0","4.00","0.90","0.88","5.78","4.00","Shopee：199.00Lazada：199.00","Shopee：159.00Lazada：159.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：30.73Lazada：30.73","2.00","","ขัดฟันขาว 美白牙齿 ขจัดหินปูนฟัน คราบฟัน 去除牙结石 牙渍 ผงไขมันขัดฟันขาว 珍珠美白牙粉","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2022-05-30 15:27:36","2025-06-10 16:09:29","undefined","undefined","undefined"
"1443","697JLYF006609","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","IUALLURE祛痘沐浴乳","","自主品牌","日化品","自主品牌","300ml","50","5000","0.00119808","0","0","5.30","0.90","2.04","8.24","4.00","Shopee：199.00Lazada：199.00","Shopee：179.00Lazada：179.00","Shopee：涂守鸿Lazada：黄荣宽","Shopee：28.27Lazada：28.27","2.00","","ลดสิวกำจัดไร 祛痘除螨 เจลอาบน้ำลดสิวกำจัดไร 祛痘除螨沐浴乳","","暂无产品素材","正常备货","","否","undefined","100","显示","undefined","2022-05-30 15:27:36","2025-06-10 16:09:29","undefined","undefined","undefined"
"1430","JLTH00612782","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","薇丽缇狐臭香体露/30ml","","通货","日化品","详情","30ml","143","143","0.00051590551181102","0","0","8.00","0.40","0.93","0.00","4.00","Shopee：99","Shopee：99","Shopee：涂守鸿Lazada：黄荣宽","Shopee：15.15","2.00","","","","暂无产品素材","下架","","否","undefined","100","显示","undefined","2022-05-25 14:07:49","2025-06-10 16:09:29","undefined","undefined","undefined"
"1429","JLTH00612783","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","草本抑菌乳膏","","通货","日化品","详情","乳膏(20g/盒)【新创版A】","","0","0.00024","0","0","4.74","1.20","0.43","0.00","4.00","Shopee：99","Shopee：99","Shopee：涂守鸿Lazada：黄荣宽","Shopee：15.15","2.00","","","","暂无产品素材","下架","","否","undefined","100","显示","undefined","2022-05-25 14:07:49","2025-06-10 16:09:29","undefined","undefined","undefined"
"1428","JLTH00612781","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","草本抑菌喷剂","","通货","日化品","详情","喷剂(35ml/盒)【新创版A】","套装200套一箱                           喷剂300一箱                      ","0","0.0006495905","0","0","4.74","1.20","1.17","0.00","4.00","Shopee：99","Shopee：99","Shopee：涂守鸿Lazada：黄荣宽","Shopee：15.15","2.00","","","","暂无产品素材","下架","","否","undefined","100","显示","undefined","2022-05-25 14:07:49","2025-06-10 16:09:29","undefined","undefined","undefined"
"1427","JLTH00612780","泰国","泰国二仓"," 陈俊钦组,东莞市星航,丽人妆,南宁LAZADA,吴裕强组,品牌部,尧敏知组,广东杰通,广西加速度,广西国投,广西深六,广西鹏派,易毅组,朱祖泽组,林志刚组,涂守鸿组,深圳市比邻信息科技有限公司,深圳市海镒跨境科技有限公司,深圳焱晟,深圳福永,深圳统达,王永福组,福建歌尔,第四期11/15,统达供应链,苏彬分部,苏籽松组,蒙洁梅组,袁丽组,覃俊强组,长沙火象科技,闭应树组,黄宇航分公司,黄炜权分公司,黄荣宽组,黄谈客组","","水杨酸沐浴液女背部祛痘/400g","","通货","日化品","详情","400mL","没有固定规格箱","0","0.0012974634146341","0","0","13.00","0.30","2.34","0.00","4.00","Shopee：99","Shopee：99","Shopee：涂守鸿Lazada：黄荣宽","Shopee：15.15","2.00","","","","暂无产品素材","下架","","否","undefined","100","显示","undefined","2022-05-25 14:07:49","2025-06-10 16:09:29","undefined","undefined","undefined"
